"t" "mg"
"4051" 3669.89592592593 3
"4052" 3669.8974537037 3.75
"4053" 3669.89791666667 3.35
"4054" 3669.90125 3.86
"4055" 3669.9059375 3.84
"4056" 3669.90640046296 3.94
"4057" 3669.90751157407 3.63
"4058" 3669.91391203704 4.44
"4059" 3669.9155787037 3.05
"4060" 3669.91715277778 3.26
"4061" 3669.91943287037 3.66
"4062" 3669.9197337963 3.3
"4063" 3669.92148148148 3.53
"4064" 3669.92230324074 3.77
"4065" 3669.92673611111 4.45
"4066" 3669.93532407407 3.83
"4067" 3669.93614583333 3.92
"4068" 3669.94006944444 3.34
"4069" 3669.94854166667 3.1
"4070" 3669.95166666667 3.1
"4071" 3669.9518287037 3.82
"4072" 3669.9609837963 3.16
"4073" 3669.96322916667 4.2
"4074" 3669.96359953704 4.14
"4075" 3669.96505787037 3.08
"4076" 3669.96540509259 3.94
"4077" 3669.96836805556 3.87
"4078" 3669.96898148148 3.26
"4079" 3669.96949074074 3.2
"4080" 3669.97280092593 3.38
"4081" 3669.97505787037 3.47
"4082" 3669.98763888889 3.89
"4083" 3669.98824074074 3.04
"4084" 3669.9893287037 3.21
"4085" 3669.98971064815 3.84
"4086" 3669.99025462963 3.85
"4087" 3669.99297453704 3.13
"4088" 3669.99357638889 3.24
"4089" 3669.99594907407 4.85
"4090" 3669.99821759259 3.73
"4091" 3670.01112268519 3.81
"4092" 3670.01347222222 3.63
"4093" 3670.01582175926 3.38
"4094" 3670.01809027778 3.23
"4095" 3670.01883101852 3.3
"4096" 3670.03072916667 3.19
"4097" 3670.03177083333 3.09
"4098" 3670.03420138889 3.25
"4099" 3670.04820601852 3.05
"4100" 3670.056875 3.43
"4101" 3670.08064814815 4.63
"4102" 3670.09748842593 3.5
"4103" 3670.09924768519 3.18
"4104" 3670.10564814815 3.78
"4105" 3670.11108796296 3.08
"4106" 3670.11884259259 3.51
"4107" 3670.13018518519 3.34
"4108" 3670.13971064815 3.16
"4109" 3670.14158564815 3.58
"4110" 3670.14969907407 3.97
"4111" 3670.15547453704 4.05
"4112" 3670.1571875 3.46
"4113" 3670.15813657407 3.12
"4114" 3670.16436342593 3.45
"4115" 3670.16469907407 3.14
"4116" 3670.16583333333 3.61
"4117" 3670.16811342593 3.92
"4118" 3670.17045138889 3.79
"4119" 3670.17231481481 3.2
"4120" 3670.17487268519 3.74
"4121" 3670.17891203704 3.2
"4122" 3670.17905092593 3.56
"4123" 3670.18377314815 3.06
"4124" 3670.18887731481 3.01
"4125" 3670.19333333333 3.6
"4126" 3670.19388888889 3.15
"4127" 3670.19418981481 3.72
"4128" 3670.19775462963 3.08
"4129" 3670.19863425926 4.85
"4130" 3670.20165509259 3.68
"4131" 3670.20998842593 3.07
"4132" 3670.2325462963 3.13
"4133" 3670.25534722222 3.51
"4134" 3670.25643518519 3.15
"4135" 3670.25769675926 3.52
"4136" 3670.26346064815 3.93
"4137" 3670.26509259259 3.57
"4138" 3670.26704861111 3.52
"4139" 3670.27194444444 3.73
"4140" 3670.2721412037 4.12
"4141" 3670.27298611111 3.09
"4142" 3670.28512731481 3.45
"4143" 3670.28974537037 3.47
"4144" 3670.2981712963 3.12
"4145" 3670.31493055556 5.58
"4146" 3670.31730324074 3.74
"4147" 3670.31763888889 3.33
"4148" 3670.31815972222 3.47
"4149" 3670.32159722222 3.47
"4150" 3670.3259837963 3.99
"4151" 3670.32646990741 3
"4152" 3670.33434027778 3.54
"4153" 3670.34884259259 3.03
"4154" 3670.34974537037 3.29
"4155" 3670.35075231481 3.05
"4156" 3670.35856481481 3.94
"4157" 3670.36082175926 4.4
"4158" 3670.36115740741 4.21
"4159" 3670.36328703704 5.24
"4160" 3670.36408564815 3.56
"4161" 3670.36447916667 3.2
"4162" 3670.36497685185 3.41
"4163" 3670.36574074074 3.03
"4164" 3670.36664351852 3.12
"4165" 3670.3752662037 3.39
"4166" 3670.38739583333 3.57
"4167" 3670.40501157407 3.01
"4168" 3670.40688657407 3.23
"4169" 3670.40775462963 3.05
"4170" 3670.41719907407 3.27
"4171" 3670.41835648148 3.07
"4172" 3670.42087962963 3.04
"4173" 3670.42756944444 3.03
"4174" 3670.4540625 3.14
"4175" 3670.47987268519 3.38
"4176" 3670.48207175926 3.5
"4177" 3670.49765046296 3.03
"4178" 3670.50099537037 4.26
"4179" 3670.52174768519 3.75
"4180" 3670.52204861111 3.61
"4181" 3670.53017361111 3.59
"4182" 3670.54240740741 3
"4183" 3670.55488425926 3.8
"4184" 3670.56356481481 3.02
"4185" 3670.57619212963 3.91
"4186" 3670.60349537037 3.74
"4187" 3670.61300925926 3.42
"4188" 3670.6149537037 3.3
"4189" 3670.63266203704 3.4
"4190" 3670.64162037037 4.04
"4191" 3670.6591087963 3.34
"4192" 3670.66209490741 3.4
"4193" 3670.67989583333 3.13
"4194" 3670.73736111111 3.71
"4195" 3670.73925925926 3.33
"4196" 3670.75658564815 3.1
"4197" 3670.78440972222 3.11
"4198" 3670.80069444444 3.22
"4199" 3670.81607638889 4.19
"4200" 3670.86253472222 3.37
"4201" 3670.86313657407 3.24
"4202" 3670.89114583333 3
"4203" 3670.89217592593 4.32
"4204" 3670.89829861111 3.04
"4205" 3670.89884259259 3.28
"4206" 3670.89909722222 3.21
"4207" 3670.92023148148 3.21
"4208" 3670.92568287037 3.06
"4209" 3670.92880787037 3.52
"4210" 3670.93569444444 3.2
"4211" 3670.9499537037 3.45
"4212" 3670.95324074074 3.42
"4213" 3670.95962962963 3.55
"4214" 3670.96488425926 3.24
"4215" 3670.97215277778 3.91
"4216" 3670.97295138889 3.45
"4217" 3670.97333333333 3.03
"4218" 3670.97483796296 4.84
"4219" 3670.98815972222 3.45
"4220" 3670.99425925926 3.95
"4221" 3671.01636574074 3.87
"4222" 3671.02688657407 3.19
"4223" 3671.03903935185 3
"4224" 3671.08605324074 3.55
"4225" 3671.10778935185 3.31
"4226" 3671.10826388889 3.39
"4227" 3671.14174768519 3.04
"4228" 3671.14446759259 3.11
"4229" 3671.16604166667 3.21
"4230" 3671.21821759259 3.05
"4231" 3671.33561342593 3.23
"4232" 3671.38743055556 3.01
"4233" 3671.39368055556 3.54
"4234" 3671.4346412037 3
"4235" 3671.47491898148 3.24
"4236" 3671.49851851852 3.25
"4237" 3671.52832175926 4.34
"4238" 3671.53002314815 4.04
"4239" 3671.53072916667 3.17
"4240" 3671.55206018519 3.52
"4241" 3671.59978009259 3.24
"4242" 3671.63479166667 3.95
"4243" 3671.6656712963 3.2
"4244" 3671.68346064815 3.23
"4245" 3671.71747685185 4.05
"4246" 3671.77944444444 3.34
"4247" 3671.78552083333 3.05
"4248" 3671.79586805556 3.1
"4249" 3671.83969907407 3.39
"4250" 3671.86023148148 3.49
"4251" 3671.9230787037 4.52
"4252" 3671.9490162037 3.88
"4253" 3671.96096064815 3.63
"4254" 3672.07421296296 3.1
"4255" 3672.15981481482 3.7
"4256" 3672.1790625 3.28
"4257" 3672.21490740741 5.06
"4258" 3672.21648148148 5.07
"4259" 3672.22082175926 3.05
"4260" 3672.2321875 3.31
"4261" 3672.23240740741 3.44
"4262" 3672.23753472222 3.41
"4263" 3672.29104166667 3.18
"4264" 3672.33325231481 3.15
"4265" 3672.51686342593 3
"4266" 3672.58222222222 3.56
"4267" 3672.58604166667 3.05
"4268" 3672.62392361111 3.85
"4269" 3672.62542824074 3.22
"4270" 3672.64074074074 3.81
"4271" 3672.70702546296 3.41
"4272" 3672.79606481481 3.13
"4273" 3672.81756944444 3.23
"4274" 3672.85164351852 3.19
"4275" 3672.91440972222 3.23
"4276" 3672.93002314815 3.44
"4277" 3673.11674768519 3.2
"4278" 3673.25328703704 3.45
"4279" 3673.33853009259 3.26
"4280" 3673.33965277778 3.07
"4281" 3673.48319444444 3.01
"4282" 3673.58060185185 3.36
"4283" 3674.11059027778 4.53
"4284" 3674.11096064815 4
"4285" 3674.11277777778 3
"4286" 3674.11282407407 4.25
"4287" 3674.1199537037 4.31
"4288" 3674.12064814815 4.32
"4289" 3674.12148148148 3.33
"4290" 3674.12313657407 3.54
"4291" 3674.1349537037 3.32
"4292" 3674.21034722222 3.01
"4293" 3674.22670138889 3.24
"4294" 3674.44896990741 3.13
"4295" 3674.48206018519 3.1
"4296" 3674.7109837963 3.09
"4297" 3675.28761574074 4.64
"4298" 3675.30201388889 3.24
"4299" 3675.45053240741 3.03
"4300" 3675.50063657407 3.03
"4301" 3675.6233912037 3.1
"4302" 3675.69561342593 3.74
"4303" 3675.7049537037 4.07
"4304" 3675.92049768519 3.13
"4305" 3675.95320601852 3.19
"4306" 3675.9534375 3.22
"4307" 3675.99935185185 3.16
"4308" 3676.44516203704 3.56
"4309" 3676.510625 4.59
"4310" 3676.57666666667 4.3
"4311" 3676.57940972222 4.2
"4312" 3676.78364583333 3.1
"4313" 3676.78388888889 3.09
"4314" 3677.07836805556 3.16
"4315" 3677.08748842593 3.4
"4316" 3677.09478009259 3.22
"4317" 3677.48368055556 3.51
"4318" 3677.76525462963 3.2
"4319" 3678.05380787037 3.49
"4320" 3678.11299768519 3.33
"4321" 3678.46957175926 3.22
"4322" 3678.85332175926 3.74
"4323" 3679.0481712963 3.51
"4324" 3679.08311342593 3
"4325" 3679.53046296296 3.38
"4326" 3679.93831018519 3.26
"4327" 3680.05553240741 4.57
"4328" 3680.12303240741 3.4
"4329" 3680.5406712963 3.26
"4330" 3680.57489583333 3.21
"4331" 3680.65608796296 3.43
"4332" 3680.86715277778 3.12
"4333" 3681.17353009259 4.21
"4334" 3681.17436342593 3.88
"4335" 3681.80090277778 3.39
"4336" 3681.80596064815 5.06
"4337" 3681.81773148148 3.34
"4338" 3681.84509259259 4.33
"4339" 3681.84804398148 3.23
"4340" 3681.86638888889 3.26
"4341" 3681.87480324074 3.09
"4342" 3681.91881944444 3.36
"4343" 3681.9590162037 3.09
"4344" 3682.51591435185 3.33
"4345" 3682.72217592593 3.26
"4346" 3682.78101851852 3.27
"4347" 3682.78797453704 3.72
"4348" 3683.53877314815 3.35
"4349" 3683.53979166667 3.26
"4350" 3684.65299768519 3.62
"4351" 3684.7494212963 3.18
"4352" 3685.80876157407 3.75
"4353" 3687.01637731481 3.95
"4354" 3687.34037037037 4.04
"4355" 3687.60670138889 3.49
"4356" 3687.93478009259 3.24
"4357" 3688.70215277778 3.48
"4358" 3688.70241898148 3.3
"4359" 3688.70253472222 3.69
"4360" 3689.469375 3.25
"4361" 3689.75024305556 3.15
"4362" 3689.88850694444 4.09
"4363" 3689.89010416667 3.57
"4364" 3692.9915162037 3.48
"4365" 3693.65494212963 3.33
"4366" 3693.80291666667 3.45
"4367" 3694.59172453704 3.17
"4368" 3694.9221412037 3.69
"4369" 3694.99501157407 3.1
"4370" 3695.30934027778 3.25
"4371" 3695.77994212963 3
"4372" 3697.04810185185 3.22
"4373" 3698.1777662037 3.36
"4374" 3698.18954861111 3.18
"4375" 3698.47333333333 3.4
"4376" 3698.85549768519 3.15
"4377" 3699.66576388889 3.2
"4378" 3701.71768518519 3.72
"4379" 3701.98915509259 3.07
"4380" 3702.35668981481 3.18
"4381" 3706.62371527778 3.8
"4382" 3708.87444444444 4.03
"4383" 3708.88313657407 3.11
"4384" 3708.91403935185 3.7
"4385" 3711.56952546296 3.43
"4386" 3712.44859953704 3.6
"4387" 3713.48306712963 3.33
"4388" 3714.17086805556 3.15
"4389" 3715.05844907407 3.37
"4390" 3715.06108796296 3.55
"4391" 3716.93277777778 3.14
"4392" 3717.31800925926 3.13
"4393" 3718.28680555556 3
"4394" 3718.71638888889 3.69
"4395" 3719.87015046296 3.28
"4396" 3721.86405092593 3.49
"4397" 3722.56858796296 3.01
"4398" 3722.91387731481 3.05
"4399" 3723.03194444444 3.44
"4400" 3726.26538194444 3.03
"4401" 3726.78079861111 3.02
"4402" 3732.22236111111 5.24
"4403" 3735.04217592593 3.23
"4404" 3735.60622685185 3.45
"4405" 3739.59627314815 3.26
"4406" 3743.16666666667 4.33
"4407" 3743.16840277778 4.08
"4408" 3743.65043981481 3.45
"4409" 3744.92415509259 3.29
"4410" 3746.43453703704 3.35
"4411" 3747.92905092593 3.02
"4412" 3748.60140046296 3.71
"4413" 3748.6025 3.26
"4414" 3749.08407407407 4.78
"4415" 3749.47185185185 3.5
"4416" 3751.03716435185 3.57
"4417" 3755.37327546296 3.21
"4418" 3758.28415509259 3.02
"4419" 3761.53291666667 3.1
"4420" 3763.98420138889 4.43
"4421" 3764.04525462963 3.6
"4422" 3767.08795138889 3.8
"4423" 3769.6940162037 3.07
"4424" 3769.81469907407 3.55
"4425" 3775.31303240741 3.22
"4426" 3776.46472222222 3.74
"4427" 3782.28193287037 3.25
"4428" 3785.90081018519 3.3
"4429" 3786.39965277778 3.23
"4430" 3788.65331018519 3.83
"4431" 3791.55050925926 3.65
"4432" 3791.9883912037 3.2
"4433" 3791.98975694444 3.9
"4434" 3795.83480324074 3
"4435" 3796.94565972222 3.02
"4436" 3797.16390046296 3.27
"4437" 3797.83121527778 4.4
"4438" 3799.22707175926 3.43
"4439" 3800.90892361111 3.04
"4440" 3801.00976851852 3.24
"4441" 3801.01055555556 3.58
"4442" 3802.4322337963 3.36
"4443" 3803.41914351852 3.42
"4444" 3804.14927083333 3
"4445" 3805.4355787037 3.75
"4446" 3809.5097337963 3.09
"4447" 3814.89097222222 3.6
"4448" 3817.34813657407 3.18
"4449" 3818.54152777778 4.13
"4450" 3818.88462962963 3.14
"4451" 3819.00622685185 3.08
"4452" 3819.9753125 4.97
"4453" 3828.09283564815 3.04
"4454" 3828.13957175926 3.07
"4455" 3830.74518518519 3.37
"4456" 3832.21052083333 3.18
"4457" 3832.60734953704 3.53
"4458" 3835.04017361111 3.31
"4459" 3836.38458333333 3.3
"4460" 3836.38466435185 3.33
"4461" 3839.04077546296 3.1
"4462" 3840.84850694444 3.03
"4463" 3840.93010416667 3.14
"4464" 3843.24734953704 3.02
"4465" 3844.57586805556 3.79
"4466" 3844.57695601852 3.75
"4467" 3844.68762731482 3.18
"4468" 3844.89872685185 3.2
"4469" 3849.72329861111 3.3
"4470" 3849.7240162037 3.05
"4471" 3850.93690972222 3.48
"4472" 3852.31596064815 3.05
"4473" 3856.50841435185 3.12
"4474" 3859.26274305556 3.55
"4475" 3860.3922337963 3.42
"4476" 3861.74446759259 3.23
"4477" 3864.48287037037 3.07
"4478" 3866.19063657407 4.85
"4479" 3867.81959490741 3.44
"4480" 3871.92390046296 3.95
"4481" 3872.28023148148 3.6
"4482" 3875.3908912037 4.63
"4483" 3875.99295138889 3.04
"4484" 3878.11878472222 3.65
"4485" 3878.46981481481 3.15
"4486" 3878.55520833333 3.1
"4487" 3878.81056712963 3.01
"4488" 3879.50956018519 3
"4489" 3879.63023148148 3.82
"4490" 3879.63083333333 3.32
"4491" 3883.48703703704 3.18
"4492" 3883.5806712963 3.47
"4493" 3885.14091435185 3.15
"4494" 3885.82824074074 3.58
"4495" 3891.02956018519 3.06
"4496" 3891.46689814815 3.3
"4497" 3891.75261574074 3.18
"4498" 3892.34902777778 4
"4499" 3892.80606481481 3.64
"4500" 3894.95829861111 3.11
"4501" 3895.21288194444 3.03
"4502" 3901.91046296296 3.05
"4503" 3901.93739583333 3.16
"4504" 3903.70685185185 3.15
"4505" 3907.30346064815 3.52
"4506" 3911.77773148148 3.25
"4507" 3917.21881944444 3.13
"4508" 3921.66538194444 3.46
"4509" 3922.9127662037 3.7
"4510" 3928.64501157407 3.15
"4511" 3934.4653587963 3.88
"4512" 3935.09789351852 3.03
"4513" 3944.32636574074 4.18
"4514" 3944.44053240741 3.43
"4515" 3945.12835648148 3.09
"4516" 3945.41434027778 3.12
"4517" 3946.77925925926 3.15
"4518" 3949.04521990741 3.14
"4519" 3949.14890046296 3.1
"4520" 3949.41153935185 3.34
"4521" 3949.92912037037 3.33
"4522" 3955.94078703704 3.58
"4523" 3956.36484953704 3.41
"4524" 3959.10796296296 3.13
"4525" 3964.08659722222 3.01
"4526" 3964.10578703704 3.76
"4527" 3965.43685185185 3.72
"4528" 3965.88520833333 3
"4529" 3968.22917824074 3.05
"4530" 3968.82671296296 3.56
"4531" 3972.45326388889 3.36
"4532" 3976.52202546296 4.21
"4533" 3980.61356481481 3.62
"4534" 3981.34858796296 3.01
"4535" 3982.27231481481 3.14
"4536" 3988.78496527778 3.49
"4537" 3992.48361111111 3.65
"4538" 3992.49206018518 4.54
"4539" 3994.97628472222 3
"4540" 3996.44053240741 3.55
"4541" 3997.07944444444 3.35
"4542" 3997.78363425926 3.46
"4543" 3998.87883101852 3.8
"4544" 3999.15868055556 3.66
"4545" 4000.07759259259 3.28
"4546" 4006.76929398148 4.88
"4547" 4006.8716087963 3.29
"4548" 4011.66641203704 3.48
"4549" 4014.86743055556 3.15
"4550" 4015.49372685185 3
"4551" 4016.75236111111 3.31
"4552" 4017.33846064815 3.65
"4553" 4018.95805555556 3.6
"4554" 4019.81405092593 3.48
"4555" 4024.26016203704 3.05
"4556" 4024.95393518519 3.2
"4557" 4028.53570601852 3.94
"4558" 4030.28524305556 3.1
"4559" 4033.24752314815 3.2
"4560" 4033.53784722222 3.3
"4561" 4033.84400462963 3.05
"4562" 4040.00811342593 3.23
"4563" 4040.6658912037 3.11
"4564" 4041.83157407407 3.48
"4565" 4045.23865740741 3.1
"4566" 4045.24546296296 3.2
"4567" 4045.24679398148 3.1
"4568" 4056.69877314815 3.39
"4569" 4057.77140046296 3.02
"4570" 4063.45424768519 3.2
"4571" 4064.35858796296 3.6
"4572" 4065.70421296296 3.2
"4573" 4067.99164351852 3.5
"4574" 4068.22520833333 4.34
"4575" 4068.28811342593 3.75
"4576" 4070.51940972222 3.11
"4577" 4074.21581018519 3.1
"4578" 4075.16820601852 3.2
"4579" 4076.02545138889 3.13
"4580" 4077.99762731481 3.68
"4581" 4077.99788194444 3.72
"4582" 4079.20143518519 3.4
"4583" 4085.90655092593 3.12
"4584" 4089.4197337963 3.37
"4585" 4094.68766203704 3.21
"4586" 4104.0183912037 3.28
"4587" 4105.13440972222 3.15
"4588" 4108.26621527778 3
"4589" 4109.61795138889 3.15
"4590" 4110.96756944444 3.09
"4591" 4111.50572916667 3.66
"4592" 4111.56028935185 3.48
"4593" 4113.13918981481 3.34
"4594" 4114.4290625 3.1
"4595" 4117.25078703704 3.29
"4596" 4117.87606481481 3.66
"4597" 4118.8559837963 3.6
"4598" 4118.95582175926 3.41
"4599" 4122.06141203704 3
"4600" 4123.20877314815 3.56
"4601" 4123.20886574074 3.44
"4602" 4124.21087962963 3.14
"4603" 4128.19353009259 3.21
"4604" 4130.64296296296 3.3
"4605" 4130.65388888889 4.6
"4606" 4130.66578703704 3.4
"4607" 4130.73017361111 3
"4608" 4130.77291666667 3
"4609" 4131.23202546296 3.2
"4610" 4139.9240625 3
"4611" 4144.75246527778 4.77
"4612" 4145.21210648148 3.05
"4613" 4150.39261574074 3.73
"4614" 4155.74503472222 3.22
"4615" 4159.08282407407 3.25
"4616" 4159.11863425926 3.02
"4617" 4159.15574074074 3.13
"4618" 4162.80791666667 3.1
"4619" 4167.36453703704 3.13
"4620" 4173.91650462963 3.18
"4621" 4177.23076388889 3.36
"4622" 4177.65679398148 3.05
"4623" 4178.11393518519 3.38
"4624" 4180.14511574074 3.3
"4625" 4180.6818287037 3
"4626" 4181.18270833333 3.48
"4627" 4184.47263888889 4.1
"4628" 4185.62266203704 3.19
"4629" 4187.7365625 3.44
"4630" 4190.17888888889 4.27
"4631" 4191.59523148148 3.1
"4632" 4191.7215162037 3.14
"4633" 4192.92260416667 3.24
"4634" 4194.59688657407 3.12
"4635" 4194.65310185185 5.02
"4636" 4194.66575231482 3.34
"4637" 4197.18690972222 3.02
"4638" 4206.31005787037 3.13
"4639" 4208.52474537037 3.24
"4640" 4210.28042824074 3.11
"4641" 4210.51480324074 3.1
"4642" 4211.20694444444 4
"4643" 4211.83893518519 3.08
"4644" 4211.94375 3.12
"4645" 4222.43701388889 3.25
"4646" 4226.58854166667 3.64
"4647" 4235.76554398148 3.42
"4648" 4237.32336805555 3.15
"4649" 4238.80320601852 3.27
"4650" 4238.87013888889 3.45
"4651" 4239.51246527778 3.34
"4652" 4241.70686342593 3.25
"4653" 4244.46712962963 3.11
"4654" 4244.51233796296 3
"4655" 4244.96094907407 3.4
"4656" 4246.93488425926 3.15
"4657" 4247.23608796296 5.36
"4658" 4247.2369212963 4.32
"4659" 4247.23854166667 3.9
"4660" 4247.24267361111 3.16
"4661" 4247.27322916667 3.49
"4662" 4247.2753587963 3.08
"4663" 4247.28019675926 3.02
"4664" 4247.29122685185 3.07
"4665" 4247.37240740741 3.21
"4666" 4247.39796296296 3.34
"4667" 4247.43238425926 3.08
"4668" 4247.45228009259 3.48
"4669" 4247.50215277778 3.4
"4670" 4247.52489583333 3.02
"4671" 4248.4593287037 3.1
"4672" 4248.7997337963 3.11
"4673" 4252.62320601852 3.39
"4674" 4254.41637731481 3.46
"4675" 4255.10956018518 3.37
"4676" 4255.28486111111 3.32
"4677" 4255.97734953704 3.1
"4678" 4259.25622685185 3.5
"4679" 4259.25855324074 3.3
"4680" 4259.2749537037 3.4
"4681" 4259.93743055556 4.21
"4682" 4259.9544212963 3.97
"4683" 4260.37428240741 3.85
"4684" 4260.54734953704 3.04
"4685" 4264.04998842593 3.25
"4686" 4264.3409375 3
"4687" 4266.14395833333 4.44
"4688" 4266.19990740741 3.01
"4689" 4268.17733796296 3.6
"4690" 4269.63074074074 3.48
"4691" 4272.06762731481 4.24
"4692" 4274.74958333333 3.38
"4693" 4277.40884259259 3.23
"4694" 4281.26916666667 5.75
"4695" 4281.27122685185 4.21
"4696" 4281.27275462963 4
"4697" 4281.27606481481 3.65
"4698" 4281.28689814815 3.28
"4699" 4281.28876157407 3.07
"4700" 4281.28956018519 3.89
"4701" 4281.30326388889 3.38
"4702" 4281.34240740741 3.07
"4703" 4281.38650462963 3.15
"4704" 4281.42349537037 3.31
"4705" 4281.47498842593 3.03
"4706" 4281.50709490741 3.09
"4707" 4281.60181712963 3.02
"4708" 4281.6158912037 3.88
"4709" 4281.6233912037 4.02
"4710" 4281.6241087963 3.08
"4711" 4281.624375 3.25
"4712" 4281.67614583333 3.03
"4713" 4281.8828587963 3.64
"4714" 4281.89025462963 3.05
"4715" 4282.17381944444 3.43
"4716" 4282.28378472222 4.01
"4717" 4282.96270833333 3.8
"4718" 4283.24209490741 3
"4719" 4283.96101851852 3.45
"4720" 4284.84409722222 3.7
"4721" 4285.13483796296 3.44
"4722" 4285.47337962963 3.56
"4723" 4285.49130787037 4.9
"4724" 4285.53265046296 3.18
"4725" 4285.56261574074 3.06
"4726" 4285.73148148148 3.49
"4727" 4287.989375 4.2
"4728" 4288.30936342593 3.05
"4729" 4288.69103009259 3.46
"4730" 4288.77532407407 3.53
"4731" 4290.82405092593 3.44
"4732" 4291.97947916667 3.01
"4733" 4292.27943287037 3.15
"4734" 4292.29922453704 3.83
"4735" 4293.35653935185 3.3
"4736" 4295.98770833333 3.73
"4737" 4296.65328703704 3.11
"4738" 4296.80873842593 3.13
"4739" 4297.01200231481 3.26
"4740" 4297.03118055556 3.25
"4741" 4297.0937962963 3.59
"4742" 4298.10202546296 3.37
"4743" 4298.98855324074 3.02
"4744" 4301.90665509259 3.49
"4745" 4301.93805555556 3
"4746" 4302.02572916667 3.47
"4747" 4308.77576388889 3.01
"4748" 4308.82087962963 4.16
"4749" 4308.82577546296 3.84
"4750" 4308.82793981482 3.18
"4751" 4308.82936342593 3.28
"4752" 4308.85547453704 3.39
"4753" 4310.53553240741 3.23
"4754" 4312.90350694444 3.85
"4755" 4316.05449074074 3.21
"4756" 4322.46607638889 3.02
"4757" 4325.34761574074 3.41
"4758" 4330.59887731481 3.21
"4759" 4333.2240625 3.01
"4760" 4334.02100694444 3.3
"4761" 4334.20763888889 3.7
"4762" 4344.03646990741 3
"4763" 4346.3568287037 3.1
"4764" 4346.36358796296 3.1
"4765" 4349.43288194444 3.3
"4766" 4351.11644675926 3.8
"4767" 4351.30038194444 4.4
"4768" 4351.8465625 3.81
"4769" 4351.92355324074 3.35
"4770" 4352.06386574074 3.32
"4771" 4353.35356481482 3.72
"4772" 4356.51799768519 4.15
"4773" 4356.9824537037 3.08
"4774" 4358.7508912037 3.23
"4775" 4359.05938657407 3.43
"4776" 4360.51076388889 3.44
"4777" 4362.14302083333 3.32
"4778" 4363.52087962963 3
"4779" 4364.5722337963 3.3
"4780" 4364.59717592593 3.7
"4781" 4364.60131944444 4.1
"4782" 4364.60868055556 3.4
"4783" 4366.58542824074 3.11
"4784" 4370.16226851852 3
"4785" 4371.06008101852 3.25
"4786" 4371.51981481481 3.39
"4787" 4373.25790509259 3
"4788" 4376.60601851852 3.3
"4789" 4377.31952546296 3.84
"4790" 4377.57234953704 3.25
"4791" 4378.7381712963 4.2
"4792" 4378.88880787037 3.1
"4793" 4379.14462962963 3.24
"4794" 4379.17396990741 3.1
"4795" 4379.50459490741 3.08
"4796" 4379.95417824074 3.01
"4797" 4382.74987268518 3.52
"4798" 4383.24193287037 4.09
"4799" 4383.28609953704 3.29
"4800" 4383.95361111111 3.44
"4801" 4386.35111111111 3.37
"4802" 4386.9330787037 3
"4803" 4387.83171296296 3.84
"4804" 4389.77275462963 3.8
"4805" 4389.93950231482 5.17
"4806" 4389.95174768519 3.01
"4807" 4389.95674768519 3.21
"4808" 4389.95697916667 3.24
"4809" 4389.95811342593 3.25
"4810" 4389.96288194444 3.17
"4811" 4389.98637731482 3.42
"4812" 4390.00293981481 3.58
"4813" 4390.01684027778 3.11
"4814" 4390.70637731481 4.16
"4815" 4390.78643518519 4.36
"4816" 4390.78725694444 4.24
"4817" 4390.95074074074 3.74
"4818" 4390.95768518519 3.07
"4819" 4391.02568287037 3.08
"4820" 4391.27818287037 3.64
"4821" 4391.89135416667 3.3
"4822" 4392.21431712963 3.13
"4823" 4392.33631944444 3.2
"4824" 4392.42844907407 3.6
"4825" 4393.45736111111 3.36
"4826" 4393.60431712963 3.06
"4827" 4393.60625 3.05
"4828" 4393.63920138889 3.23
"4829" 4393.64915509259 3.49
"4830" 4393.69900462963 4.19
"4831" 4394.04645833333 3.19
"4832" 4394.35769675926 3.62
"4833" 4394.56664351852 3.09
"4834" 4394.81082175926 3.04
"4835" 4396.08012731482 3.61
"4836" 4397.40405092593 3.4
"4837" 4398.41020833333 3.33
"4838" 4398.86663194444 3.07
"4839" 4400.29853009259 3.42
"4840" 4401.17893518519 3.11
"4841" 4403.83423611111 3.24
"4842" 4406.66422453704 3.07
"4843" 4407.56611111111 3.57
"4844" 4408.87918981481 4.18
"4845" 4413.10706018519 3.9
"4846" 4413.39990740741 3.12
"4847" 4413.79969907407 3.25
"4848" 4414.29162037037 3.4
"4849" 4417.60332175926 3.61
"4850" 4422.84319444444 3.58
"4851" 4428.16871527778 3
"4852" 4429.34784722222 3.04
"4853" 4432.88063657407 3.13
"4854" 4434.99619212963 3.81
"4855" 4438.12299768518 3.35
"4856" 4441.41635416667 3.31
"4857" 4442.6102662037 3.1
"4858" 4452.30608796296 3.26
"4859" 4458.84684027778 3
"4860" 4458.99648148148 3.3
"4861" 4459.01034722222 3
"4862" 4462.65137731481 4.11
"4863" 4462.6875 3.6
"4864" 4464.27021990741 3.2
"4865" 4467.91295138889 3.2
"4866" 4469.23930555555 3.12
"4867" 4475.49097222222 3.27
"4868" 4481.04741898148 3.04
"4869" 4481.22554398148 3.06
"4870" 4481.93112268519 3.03
"4871" 4482.28241898148 3.9
"4872" 4486.22335648148 3.07
"4873" 4489.50523148148 3.13
"4874" 4492.26517361111 3.9
"4875" 4492.32825231482 4.2
"4876" 4493.09587962963 3.1
"4877" 4493.11966435185 3.22
"4878" 4500.09365740741 3.31
"4879" 4505.06634259259 3.7
